MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage_isnull,MasVnrArea_isnull,GarageYrBlt_isnull,hasPoolArea,has2ndFlrSF,hasGarageArea,hasTotalBsmtSF,hasFireplaces,Id,SalePrice
70,3,75.0,13125,1,0,1,1,1,0,17,2,1,3,5,7,6,67,23,0,0,3,2,1,0.0,1,3,2,2,3,1,2,410,4,0,390,800,2,2,1,3,960,780,0,1740,0,0,1,1,3,1,1,6,4,2,4,4,67.0,1,1,240,3,3,2,0,0,0,0,0,0,0,7,2007,1,3,0,0,0,0,1,1,1,1,1076,219500
60,3,70.0,9636,1,1,1,1,0,0,13,2,1,3,5,6,5,17,16,0,0,9,8,1,0.0,1,3,4,3,3,1,5,0,4,0,808,808,2,3,1,3,808,785,0,1593,0,0,2,1,3,1,1,7,4,1,3,5,16.0,2,2,389,3,3,2,342,40,0,0,0,0,0,12,2009,2,3,1,0,0,0,1,1,1,1,883,178000
50,3,71.0,8520,1,0,1,1,0,0,8,0,1,3,1,5,4,58,58,0,0,8,2,1,0.0,1,0,2,2,3,1,3,507,4,0,403,910,2,1,1,3,910,475,0,1385,0,0,2,0,4,1,1,6,4,0,0,2,10.0,1,2,720,3,3,2,0,0,0,0,0,0,0,6,2010,2,3,0,0,0,0,1,1,1,0,143,166000
20,4,62.0,7500,1,0,1,1,1,0,19,2,1,3,3,7,5,1,1,0,0,9,8,1,0.0,2,3,4,3,3,1,5,0,4,0,1257,1257,2,4,1,3,1266,0,0,1266,0,0,2,0,3,1,2,6,4,1,3,4,1.0,1,2,453,3,3,2,38,144,0,0,0,0,0,4,2006,2,3,0,0,0,0,0,1,1,1,526,176000
60,3,168.0,23257,1,2,3,1,3,0,13,2,1,3,5,7,5,0,0,0,0,9,8,1,0.0,2,3,4,4,4,1,5,0,4,0,868,868,2,4,1,3,887,1134,0,2021,0,0,2,1,3,1,2,9,4,1,4,5,0.0,2,2,422,3,3,2,0,100,0,0,0,0,0,9,2006,3,4,0,0,0,0,1,1,1,1,1108,274725
20,3,80.0,9650,1,0,1,1,1,0,14,2,1,3,3,6,5,32,32,0,0,7,7,2,360.0,1,3,2,3,3,1,4,686,4,0,664,1350,2,2,1,3,1334,0,0,1334,0,1,2,0,2,1,1,6,4,1,3,4,32.0,2,2,630,3,3,2,0,16,0,0,0,0,0,4,2009,2,3,0,0,0,0,0,1,1,1,1336,167900
160,4,24.0,2160,1,0,1,1,1,0,19,2,1,1,5,7,5,9,8,0,0,4,3,2,212.0,2,3,4,3,3,1,2,510,4,0,90,600,2,4,1,3,624,628,0,1252,1,0,2,1,2,1,2,4,4,0,0,2,9.0,1,2,462,3,3,2,0,48,0,0,0,0,0,3,2008,2,3,0,0,0,0,1,1,1,0,1092,160000
50,1,60.0,8520,1,0,1,1,1,0,3,0,1,3,1,6,7,91,57,0,0,6,5,1,0.0,1,2,1,2,3,1,3,168,3,546,0,714,1,2,0,3,1664,862,0,2526,0,0,2,0,5,1,2,10,4,1,4,2,91.0,1,1,216,3,3,2,88,15,0,0,0,0,0,8,2007,1,2,0,0,0,0,1,1,1,1,1388,136000
20,3,105.0,15431,1,0,1,1,1,0,22,2,1,3,3,10,5,1,1,1,0,9,8,4,200.0,3,3,4,4,3,4,6,1767,5,539,788,3094,2,4,1,3,2402,0,0,2402,1,0,2,0,2,1,3,10,4,2,4,4,1.0,3,3,672,3,3,2,0,72,0,0,170,0,0,4,2009,2,3,0,0,0,0,0,1,1,1,441,555000
70,1,60.0,6155,1,1,1,1,4,0,4,4,0,3,5,6,8,88,9,0,0,3,2,1,0.0,1,3,1,1,2,2,5,0,4,0,611,611,2,4,1,3,751,611,0,1362,0,0,2,0,3,1,1,6,4,0,0,2,88.0,3,2,502,3,1,2,0,0,84,0,0,0,0,6,2008,2,3,0,0,0,0,1,1,1,0,532,128000
60,3,118.0,35760,1,1,1,1,3,0,21,2,1,3,5,10,5,11,10,1,0,5,6,2,1378.0,2,2,4,4,3,4,6,1387,4,0,543,1930,2,4,1,3,1831,1796,0,3627,1,0,3,1,4,1,2,10,4,1,3,4,11.0,3,3,807,3,3,2,361,76,0,0,0,0,0,7,2006,2,3,0,0,0,0,1,1,1,1,1170,625000
60,3,82.0,9950,1,1,1,1,1,0,21,2,1,3,5,7,5,12,12,0,0,9,8,2,290.0,2,3,4,3,3,1,6,565,4,0,638,1203,2,4,1,3,1214,1306,0,2520,0,0,2,1,4,1,2,9,4,1,3,4,12.0,2,3,721,3,3,2,224,114,0,0,0,0,0,6,2007,2,0,0,0,0,0,1,1,1,1,227,290000
20,3,74.0,10206,1,0,1,1,0,0,5,2,1,3,3,3,3,57,57,2,1,0,4,1,0.0,1,3,0,0,1,0,0,0,0,0,0,0,1,1,0,1,944,0,0,944,0,0,1,0,2,1,0,4,2,0,0,2,53.0,1,2,528,3,1,2,0,0,0,0,0,0,0,7,2009,2,3,0,0,0,0,0,1,0,0,1001,82000
20,3,70.0,8521,1,0,1,1,2,0,6,1,1,3,3,5,5,43,43,0,0,5,6,1,0.0,1,3,2,2,3,1,4,842,4,0,70,912,2,2,1,3,912,0,0,912,0,0,1,0,3,1,1,5,4,1,2,2,36.0,1,1,336,3,3,2,0,0,0,0,0,0,0,5,2010,2,3,0,0,0,0,0,1,1,1,229,125000
60,4,65.0,8125,1,0,1,1,1,0,19,2,1,3,5,7,5,1,0,0,0,9,8,1,0.0,2,3,4,3,3,1,5,0,4,0,756,756,2,4,1,3,756,797,0,1553,0,0,2,1,3,1,2,6,4,0,0,4,1.0,2,2,615,3,3,2,0,45,0,0,0,0,0,3,2006,3,4,0,0,0,0,1,1,1,0,1247,186500
20,3,75.0,10215,1,0,0,1,1,0,5,2,1,3,3,4,5,53,53,1,0,3,2,2,132.0,1,3,4,2,3,1,4,492,4,0,372,864,2,4,1,3,948,0,0,948,0,0,1,0,3,1,1,5,4,0,0,4,53.0,1,1,248,3,3,2,0,0,0,0,0,0,0,2,2007,2,3,0,0,0,0,0,1,1,0,1320,111000
60,4,72.0,8640,1,0,1,1,1,0,19,2,1,3,5,7,5,0,0,0,0,9,8,1,0.0,1,3,4,3,3,1,6,822,4,0,78,900,2,4,1,3,932,920,0,1852,1,0,2,1,3,1,2,7,4,1,3,4,0.0,2,2,644,3,3,2,168,108,0,0,0,0,0,7,2009,3,4,0,0,0,0,1,1,1,1,213,252678
50,1,60.0,10440,1,0,1,1,0,0,3,2,1,3,5,5,6,99,28,0,0,3,2,1,0.0,1,3,4,2,3,1,5,0,4,0,440,440,2,3,1,3,682,548,0,1230,0,0,1,1,2,1,1,5,4,0,0,2,43.0,1,2,440,3,3,2,74,0,128,0,0,0,0,5,2009,2,3,0,0,0,0,1,1,1,0,80,110000
20,3,63.0,7500,1,0,1,1,1,0,11,2,1,3,3,7,5,4,3,0,0,9,8,2,120.0,1,3,4,3,3,1,6,680,4,0,400,1080,2,4,1,3,1080,0,0,1080,1,0,1,0,3,1,2,6,4,0,0,0,28.0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,2008,2,3,0,0,1,0,0,0,1,0,149,141000
50,3,45.0,8248,1,0,1,1,1,0,5,2,1,3,1,5,7,88,56,0,0,6,5,1,0.0,1,3,1,2,3,1,5,0,4,0,686,686,1,3,1,3,686,564,0,1250,0,1,1,1,3,1,0,7,4,0,0,2,51.0,1,1,280,3,3,1,207,0,96,0,0,0,0,7,2006,2,3,0,0,0,0,1,1,1,0,815,116000
60,3,80.0,9760,1,0,1,1,1,1,8,2,1,3,5,6,6,44,44,0,0,5,6,2,360.0,1,3,2,2,3,4,6,674,3,106,0,780,2,2,1,3,798,813,0,1611,1,0,1,1,4,1,1,7,4,0,0,4,44.0,2,2,442,3,3,2,328,128,0,0,189,0,0,6,2008,2,3,0,0,0,0,1,1,1,0,1068,167900
60,3,80.0,9938,1,0,1,1,1,0,11,2,1,3,5,7,5,17,16,0,0,4,3,2,246.0,2,3,4,3,3,1,6,750,4,0,300,1050,2,4,1,3,1062,887,0,1949,1,0,2,1,3,1,2,8,4,1,3,4,17.0,3,2,574,3,3,2,156,90,0,0,0,0,0,6,2010,2,3,0,0,0,0,1,1,1,1,870,236000
70,2,54.0,6629,1,0,1,1,1,0,5,0,1,3,5,6,6,84,59,2,0,3,2,1,0.0,1,2,1,2,3,1,2,551,4,0,121,672,2,2,0,3,697,672,0,1369,1,0,2,0,3,1,1,6,4,0,0,2,79.0,1,1,300,3,3,2,147,0,0,0,0,0,0,7,2009,2,3,0,0,0,0,1,1,1,0,672,103600
80,3,70.0,9125,1,1,1,1,1,0,13,2,1,3,4,7,5,15,15,0,0,5,6,2,170.0,1,3,4,3,3,1,5,0,4,0,384,384,2,3,1,3,812,670,0,1482,0,0,2,1,3,1,2,7,4,1,3,4,15.0,3,2,392,3,3,2,100,25,0,0,0,0,0,7,2007,2,3,1,0,0,0,1,1,1,1,1125,163900
45,1,58.0,6380,1,0,1,1,1,0,4,2,1,3,0,5,6,84,56,0,0,4,3,1,0.0,1,3,1,2,2,1,5,0,4,0,993,993,2,2,1,2,1048,0,0,1048,0,0,1,0,2,1,1,5,4,1,4,2,84.0,1,1,280,3,3,2,0,0,116,0,0,0,0,8,2006,2,3,0,0,0,0,0,1,1,1,556,113000
20,4,72.0,8640,1,0,1,1,1,0,19,2,1,3,3,7,5,1,0,0,0,9,8,1,0.0,2,3,4,4,3,1,5,0,4,0,1372,1372,2,4,1,3,1372,0,0,1372,0,0,2,0,3,1,2,6,4,0,0,4,0.0,3,2,529,3,3,2,0,140,0,0,0,0,0,5,2008,3,4,0,0,0,0,0,1,1,0,865,250580
20,3,70.0,6853,1,1,1,1,1,0,18,2,1,3,3,8,5,8,7,0,0,9,8,2,136.0,2,3,4,4,3,1,6,1005,4,0,262,1267,2,4,1,3,1296,0,0,1296,1,0,2,0,2,1,2,6,4,0,0,4,8.0,3,2,471,3,3,2,192,25,0,0,0,0,0,6,2009,2,3,1,0,0,0,0,1,1,0,134,220000
20,3,65.0,8775,1,0,1,1,1,0,15,2,1,3,3,5,5,13,13,0,0,9,8,1,0.0,1,3,4,3,3,1,6,495,4,0,495,990,2,3,1,3,990,0,0,990,0,0,1,0,3,1,1,5,4,0,0,4,11.0,1,1,299,3,3,2,0,64,0,0,0,0,0,4,2007,2,3,0,0,0,0,0,1,1,0,1080,126000
50,3,60.0,9900,1,0,1,1,1,0,7,2,1,3,1,6,7,69,59,0,0,9,8,1,0.0,1,3,1,2,3,1,5,0,4,0,778,778,2,2,1,3,944,545,0,1489,0,0,2,0,3,1,1,7,4,1,4,2,69.0,1,1,240,3,3,2,335,0,0,0,0,0,0,7,2009,2,3,0,0,0,0,1,1,1,1,824,139500
60,3,109.0,14154,1,0,1,1,0,0,22,2,1,3,5,7,5,1,1,0,0,9,8,2,350.0,2,3,4,4,4,1,5,0,4,0,1063,1063,2,4,1,3,1071,1101,0,2172,0,0,2,1,3,1,2,9,4,1,4,4,1.0,2,3,947,3,3,2,192,62,0,0,0,0,0,8,2007,3,4,0,0,0,0,1,1,1,1,409,280000
20,3,43.0,3182,1,0,1,1,1,0,12,2,1,3,3,7,5,1,1,0,0,9,8,2,16.0,2,3,4,3,3,3,5,0,4,0,1266,1266,2,4,1,3,1266,0,0,1266,0,0,2,0,2,1,2,6,4,1,4,4,1.0,3,2,388,3,3,2,100,16,0,0,0,0,0,3,2008,2,3,0,0,0,0,0,1,1,1,983,159895
20,4,75.0,7862,1,1,1,1,1,0,19,2,1,3,3,6,5,0,0,0,0,9,8,1,0.0,2,3,4,3,3,1,6,27,4,0,1191,1218,2,4,1,3,1218,0,0,1218,0,0,2,0,2,1,2,4,4,0,0,4,0.0,3,2,676,3,3,2,0,102,0,0,0,0,0,9,2009,3,4,0,0,0,0,0,1,1,0,508,208300
20,3,57.0,8280,1,1,1,1,1,0,8,2,1,3,3,6,5,57,57,0,0,8,9,1,0.0,1,3,2,2,3,1,5,0,4,0,932,932,2,4,1,2,932,0,0,932,0,0,1,0,2,1,2,4,4,1,4,4,57.0,1,1,306,3,3,2,0,0,214,0,0,0,0,11,2007,2,3,0,0,0,0,0,1,1,1,1151,124000
160,3,24.0,2308,1,0,1,1,1,0,10,2,1,4,5,6,5,35,35,0,0,7,4,1,0.0,1,3,2,2,3,1,4,257,2,495,103,855,2,2,1,3,855,467,0,1322,0,1,2,1,3,1,1,6,4,1,2,4,35.0,1,2,440,3,3,2,260,0,0,0,0,0,0,6,2009,2,3,0,0,0,0,1,1,1,1,505,147000
50,1,59.0,5310,1,0,1,1,0,0,3,1,1,3,1,6,8,96,3,1,0,9,8,1,0.0,1,2,2,2,2,1,5,0,4,0,485,485,2,3,1,3,1001,634,0,1635,0,0,1,0,2,1,2,5,4,0,0,4,56.0,1,1,255,1,3,2,394,0,0,0,0,0,0,6,2006,2,3,0,0,0,0,1,1,1,0,987,117000
20,3,70.0,17600,1,1,1,1,1,0,8,2,1,3,3,6,5,49,49,0,0,3,2,2,30.0,1,3,2,2,3,1,2,1270,4,0,208,1478,2,4,1,2,1478,0,0,1478,1,0,2,0,3,1,1,6,4,2,4,4,49.0,1,2,498,3,3,2,0,40,0,0,0,0,0,12,2009,2,3,1,0,0,0,0,1,1,1,348,157500
50,3,58.0,8410,1,0,1,1,2,0,5,1,1,3,1,5,3,96,10,2,0,3,8,1,0.0,1,0,4,2,3,1,5,0,4,0,658,658,2,2,1,3,658,526,0,1184,0,0,1,0,5,1,1,8,4,0,0,0,26.0,0,0,0,0,0,0,0,151,0,0,0,0,0,5,2006,2,1,0,0,1,0,1,0,1,0,387,81000
60,3,65.0,8450,1,0,1,1,1,0,15,2,1,3,5,7,5,5,5,0,0,9,8,2,196.0,2,3,4,3,3,1,6,706,4,0,150,856,2,4,1,3,856,854,0,1710,1,0,2,1,3,1,2,8,4,0,0,4,5.0,2,2,548,3,3,2,0,61,0,0,0,0,0,2,2008,2,3,0,0,0,0,1,1,1,0,1,208500
85,3,70.0,7540,1,1,1,1,3,0,9,2,1,3,2,6,6,29,29,0,0,9,8,1,0.0,1,3,2,3,3,3,6,773,4,0,115,888,2,4,1,3,912,0,0,912,1,0,1,0,2,1,1,5,4,1,3,4,29.0,2,2,470,3,3,2,0,0,0,0,192,0,0,6,2007,2,3,1,0,0,0,0,1,1,1,361,156000
60,3,70.0,28698,1,3,2,1,3,2,16,2,1,3,5,5,5,42,42,2,1,7,7,1,0.0,1,3,4,2,4,4,1,249,5,764,0,1013,2,2,1,3,1160,966,0,2126,0,1,2,1,3,1,1,7,3,0,0,4,42.0,3,2,538,3,3,2,486,0,0,0,225,0,0,6,2009,2,0,1,0,0,0,1,1,1,0,829,185000
80,3,73.0,9735,1,0,1,1,1,0,18,2,1,3,4,5,5,2,1,0,0,9,8,1,0.0,1,3,4,3,3,1,5,0,4,0,384,384,2,3,1,0,754,640,0,1394,0,0,2,1,3,1,2,7,4,0,0,5,1.0,3,2,400,3,3,2,100,0,0,0,0,0,0,5,2008,2,3,0,0,0,0,1,1,1,0,1380,167500
20,3,80.0,8480,1,0,1,1,0,0,6,2,1,3,3,5,6,44,44,1,0,5,6,1,0.0,1,3,2,2,3,1,6,630,4,0,340,970,2,2,1,3,970,0,0,970,1,0,1,0,2,1,1,5,4,0,0,2,11.0,1,2,624,3,3,2,0,24,0,0,192,0,0,7,2007,2,3,0,0,0,0,0,1,1,0,476,132500
80,3,70.0,12328,1,1,1,1,1,0,9,2,1,3,4,6,5,34,34,0,0,5,6,2,335.0,1,3,2,2,3,3,6,539,4,0,473,1012,2,2,1,3,1034,0,0,1034,1,0,1,0,3,1,1,6,4,0,0,4,34.0,1,3,888,3,3,2,0,0,0,0,0,0,0,5,2010,2,3,1,0,0,0,0,1,1,0,1248,169900
60,3,89.0,11645,1,1,1,1,0,0,15,2,1,3,5,7,5,2,2,0,0,9,8,1,0.0,2,3,4,3,3,1,5,0,4,0,860,860,2,4,1,3,860,860,0,1720,0,0,2,1,3,1,2,7,4,0,0,4,2.0,2,2,565,3,3,2,0,70,0,0,0,0,0,8,2006,2,3,0,0,0,0,1,1,1,0,58,196500
190,1,50.0,6000,1,0,1,1,1,0,3,2,1,0,1,5,4,55,55,0,0,3,2,1,0.0,1,3,2,2,3,1,5,0,4,0,811,811,2,2,1,2,811,576,0,1387,0,0,2,0,3,2,2,7,4,0,0,5,55.0,1,1,256,3,3,2,0,0,0,0,0,0,0,11,2009,2,3,0,0,0,0,1,1,1,0,638,93000
80,3,124.0,11512,1,1,1,1,0,0,5,2,1,3,4,6,7,49,2,0,0,7,7,2,84.0,1,3,2,2,3,3,4,719,4,0,300,1019,2,3,1,3,1357,0,0,1357,1,0,1,0,2,1,3,5,4,1,4,3,49.0,2,1,312,3,3,2,0,0,0,0,163,0,0,5,2008,2,3,0,0,0,0,0,1,1,1,1274,177000
20,3,73.0,9300,1,0,1,1,1,0,8,1,1,3,3,5,5,50,50,0,0,4,6,2,324.0,1,3,2,2,3,1,3,697,4,0,571,1268,2,2,1,3,1264,0,0,1264,1,0,1,0,3,1,1,6,4,2,4,4,50.0,1,2,461,3,3,2,0,0,0,0,143,0,0,4,2010,2,3,0,0,0,0,0,1,1,1,1027,167500
60,3,149.0,12589,1,3,1,1,1,0,13,2,1,3,5,6,5,4,4,0,0,9,8,1,0.0,2,3,4,3,3,1,5,0,4,0,742,742,2,4,1,3,742,742,0,1484,0,0,2,1,3,1,2,8,4,1,4,4,4.0,3,2,390,3,3,2,36,24,0,0,0,0,0,6,2009,2,3,0,0,0,0,1,1,1,1,910,174000
160,3,44.0,5306,1,1,1,1,1,0,20,2,1,4,5,7,7,19,19,0,0,5,6,1,0.0,2,2,4,3,4,1,6,495,2,215,354,1064,2,3,1,3,1064,703,0,1767,1,0,2,0,2,1,2,5,4,1,3,4,19.0,2,2,504,4,3,2,441,35,0,0,0,0,0,6,2006,2,3,0,0,0,0,1,1,1,1,173,239000
30,1,70.0,5684,1,0,1,1,1,0,3,2,1,3,3,6,8,76,1,1,0,3,2,1,0.0,1,3,1,2,3,1,5,0,4,0,813,813,2,4,1,2,813,0,0,813,0,0,1,0,2,1,2,5,4,0,0,2,74.0,1,1,270,1,1,0,0,113,0,0,0,0,0,6,2006,2,3,0,0,0,0,0,1,1,0,451,110000
190,1,60.0,6780,1,0,1,1,1,0,2,2,1,0,1,6,8,71,24,0,0,3,2,1,0.0,1,0,2,2,3,3,6,490,4,0,30,520,2,3,0,3,520,0,234,754,1,0,1,0,2,1,1,5,4,0,0,0,26.0,0,0,0,0,0,0,53,0,0,0,0,0,0,6,2006,2,3,0,0,1,0,0,0,1,0,126,84500
20,3,313.0,27650,1,3,3,1,1,1,8,4,1,3,3,7,7,48,1,2,1,3,2,1,0.0,1,3,2,3,3,4,6,425,4,0,160,585,2,4,1,3,2069,0,0,2069,1,0,2,0,4,1,2,9,4,1,4,4,48.0,2,2,505,3,3,2,0,0,0,0,0,0,0,11,2008,2,3,0,0,0,0,0,1,1,1,935,242000
80,3,85.0,10200,1,0,1,1,1,0,18,2,1,3,4,6,5,20,19,0,0,5,6,2,219.0,2,3,2,3,3,3,6,783,4,0,678,1461,2,4,1,3,1509,0,0,1509,1,0,2,0,3,1,2,5,4,1,2,4,20.0,2,2,600,3,3,2,224,0,0,0,0,0,0,8,2008,2,0,0,0,0,0,0,1,1,1,531,175000
60,3,65.0,8125,1,0,1,1,1,0,13,2,1,3,5,6,5,15,14,0,0,5,6,1,0.0,1,3,4,3,3,1,5,0,4,0,702,702,2,3,1,3,702,779,0,1481,0,0,2,1,3,1,1,6,4,1,3,4,15.0,3,2,343,3,3,2,0,36,0,0,0,0,0,3,2009,2,3,0,0,0,0,1,1,1,1,858,174000
190,3,60.0,9873,1,0,1,1,1,0,4,3,1,0,3,4,5,36,36,0,0,5,6,2,160.0,1,3,2,2,3,3,4,789,4,0,171,960,1,2,0,3,960,0,0,960,1,0,1,0,3,1,1,6,4,0,0,2,36.0,1,2,576,3,3,2,0,288,0,0,0,0,0,5,2006,2,3,0,0,0,0,0,1,1,0,714,129000
20,3,60.0,7200,1,0,1,1,1,0,8,2,1,3,3,4,5,56,56,0,0,8,2,1,0.0,1,3,0,0,1,0,0,0,0,0,0,0,2,2,1,2,1040,0,0,1040,0,0,1,0,2,1,1,4,4,0,0,2,56.0,1,2,420,3,3,2,0,29,0,0,0,0,0,7,2006,2,3,0,0,0,0,0,1,0,0,91,109900
90,3,60.0,7200,1,0,1,1,1,0,8,2,1,2,3,4,5,60,59,0,0,8,4,1,0.0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1040,0,0,1040,0,0,2,0,2,2,1,6,4,0,0,2,53.0,1,2,420,3,3,2,0,0,0,0,0,0,0,6,2009,2,3,0,0,0,0,0,1,0,0,1413,90000
70,3,54.0,7588,1,0,1,1,1,0,17,2,1,3,5,7,6,86,56,0,0,6,5,1,0.0,1,3,1,1,3,1,1,352,4,0,441,793,2,3,1,3,901,901,0,1802,0,0,1,1,4,1,1,9,4,1,4,2,86.0,1,1,216,1,3,2,0,0,40,0,0,0,0,7,2006,2,3,0,0,0,0,1,1,1,1,182,200100
60,4,75.0,9000,1,0,1,1,1,0,19,2,1,3,5,8,5,0,0,0,0,10,10,1,0.0,2,3,4,3,3,3,6,64,4,0,1120,1184,2,4,1,3,1184,1426,0,2610,0,0,2,1,4,1,3,11,4,1,4,5,0.0,3,2,550,3,3,2,208,364,0,0,0,0,0,8,2007,3,4,0,0,0,0,1,1,1,1,876,303477
20,3,134.0,17755,1,0,1,1,1,0,5,2,1,3,3,5,4,47,47,0,0,5,7,2,132.0,1,3,2,2,3,1,2,176,4,0,1290,1466,2,2,1,3,1466,0,0,1466,0,0,1,1,3,1,0,6,4,2,4,4,47.0,3,2,528,3,3,2,0,140,0,0,100,0,0,11,2006,2,3,0,0,0,0,0,1,1,1,1152,149900
50,1,60.0,10800,1,0,1,1,1,0,3,0,1,3,1,5,6,95,60,0,0,4,3,1,0.0,1,2,4,1,3,1,1,686,4,0,0,686,2,2,1,3,966,686,0,1652,1,0,2,0,4,1,1,7,4,0,0,2,49.0,1,1,416,3,3,2,0,0,196,0,0,0,1200,6,2010,2,3,0,0,0,0,1,1,1,0,787,139000
60,3,59.0,11228,1,3,1,1,3,0,11,2,1,3,5,7,5,15,15,0,0,9,8,1,0.0,2,3,4,3,3,1,2,50,6,531,499,1080,2,4,1,3,1080,1017,0,2097,0,1,2,1,3,1,2,9,4,1,3,4,15.0,1,3,678,3,3,2,196,187,0,0,0,0,0,12,2008,2,3,0,0,0,0,1,1,1,1,415,228000
120,1,44.0,4750,1,1,3,1,1,1,17,2,1,4,3,8,5,1,0,1,0,9,8,4,481.0,2,3,4,3,3,4,6,1573,4,0,0,1573,2,4,1,3,1625,0,0,1625,1,1,2,0,2,1,2,5,4,1,4,4,1.0,3,2,538,3,3,2,123,0,0,0,153,0,0,12,2007,2,2,0,0,0,0,0,1,1,1,252,235000
50,3,81.0,15593,1,0,1,1,0,0,16,2,1,3,1,7,4,53,53,0,0,8,0,1,0.0,2,3,2,2,3,1,2,603,4,0,701,1304,1,2,1,3,1304,983,0,2287,0,0,2,0,3,1,1,7,4,1,3,4,53.0,3,2,667,3,3,2,0,21,114,0,0,0,0,7,2006,2,3,0,0,0,0,1,1,1,1,70,225000
60,3,107.0,13891,1,0,1,1,1,0,22,2,1,3,5,9,5,1,0,1,0,9,8,4,424.0,3,3,4,4,3,4,5,0,4,0,1734,1734,2,4,1,3,1734,1088,0,2822,0,0,3,1,4,1,3,12,4,1,4,5,0.0,2,3,1020,3,3,2,52,170,0,0,192,0,0,1,2009,3,4,0,0,0,0,1,1,1,1,804,582933
60,3,70.0,12224,1,1,1,1,0,0,13,2,1,3,5,6,5,9,9,0,0,9,8,2,40.0,2,3,4,3,3,1,6,695,4,0,297,992,2,4,1,3,1022,1032,0,2054,1,0,2,1,3,1,2,7,4,1,3,5,9.0,2,2,390,3,3,2,24,48,0,0,0,0,0,7,2009,2,3,1,0,0,0,1,1,1,1,132,244000
190,3,90.0,15750,1,0,1,1,0,0,17,2,1,0,3,5,5,53,53,1,0,4,3,2,56.0,1,3,2,2,3,2,2,841,4,0,324,1165,2,2,1,3,1336,0,0,1336,1,0,1,0,2,1,1,5,4,2,4,4,53.0,1,1,375,3,3,2,0,0,0,0,0,0,0,6,2006,2,3,0,0,0,0,0,1,1,1,301,157000
20,3,68.0,9450,1,0,0,1,1,1,5,2,1,3,3,4,5,53,53,0,0,4,3,1,0.0,1,3,2,2,3,1,1,552,4,0,342,894,2,4,1,3,894,0,0,894,0,0,1,0,3,1,1,5,4,0,0,2,8.0,1,2,400,3,3,2,0,0,0,0,0,0,0,5,2007,2,0,0,0,0,0,0,1,1,0,979,110000
120,3,32.0,10846,1,1,1,1,3,0,10,2,1,4,3,8,5,15,15,0,0,8,9,1,0.0,2,3,4,3,3,4,6,1619,4,0,100,1719,2,4,1,3,1719,0,0,1719,2,0,1,1,1,1,2,6,4,2,4,4,15.0,3,2,473,3,3,2,122,30,0,0,0,0,0,5,2008,1,3,0,0,0,0,0,1,1,1,327,324000
60,3,81.0,10944,1,1,1,1,1,0,21,2,1,3,5,7,5,14,14,0,0,9,8,2,448.0,2,3,4,3,3,1,6,1000,4,0,223,1223,2,4,1,3,1223,904,0,2127,1,0,2,1,3,1,2,5,4,2,3,4,14.0,2,2,525,3,3,2,171,132,0,0,0,0,0,8,2008,2,3,0,0,0,0,1,1,1,1,1427,271000
20,3,80.0,8800,1,0,1,1,1,0,8,2,1,3,3,6,6,42,42,1,0,5,6,2,425.0,1,3,2,2,3,1,2,553,4,0,698,1251,2,2,1,3,1251,0,0,1251,1,0,1,0,3,1,1,6,4,2,4,4,42.0,2,1,461,3,3,2,0,116,0,0,0,0,700,3,2006,2,3,0,0,0,0,0,1,1,1,1084,160000
20,3,70.0,7535,1,1,1,1,1,0,8,2,1,3,3,5,7,49,22,0,0,4,3,1,0.0,1,3,2,2,3,1,2,111,3,279,522,912,2,1,1,3,912,0,0,912,0,1,1,0,2,1,1,5,4,0,0,4,49.0,3,1,297,3,3,2,12,285,0,0,0,0,480,6,2007,2,3,0,0,0,0,0,1,1,0,500,120000
50,1,50.0,5925,1,0,1,1,1,0,3,2,1,3,1,3,6,99,59,0,0,9,8,1,0.0,1,3,1,2,3,1,5,0,4,0,600,600,0,1,0,3,600,368,0,968,0,0,1,0,2,1,1,6,4,0,0,0,29.0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,2009,2,0,0,0,1,0,1,0,1,0,969,37900
